Course Title,Labels,Details
Dog Training for Expectant Parents,"['Lifestyle,Pet Care & Training,Dog Training']","['Training Ideas to help your dog prepare for life with a baby, and to help with your sanity!,Explore what can we expect of our Dog around a Newborn Baby,Learn Canine Body Language, and the subtle signals they are telling us, so we can successfully keep both dog and baby safe together,Tips to help prepare your dog for new baby furniture, noises and routines with easy steps and suggestions,Tips to help a smooth first introduction to your Baby']"
"Perfume Making, Diffusers, & Social Scent Domination","['Lifestyle,Beauty & Makeup,Perfume']","['Learn how to make your own perfumes, colognes, and other fragrances at home with no special equipment, and with a unique approach that considers diffuser use.,Learn how to make diffusers which: Get the chemicals off of your skin; provide a more consistent smell; and prolong the use of your fragrance.,Learn techniques and strategies for wearing perfumes, colognes, and other fragrances directed to specific occasions, such as at a job interview, and on a date.,Develop a tailored scent profile that encompasses your person as well as your environments into one complete system of scent domination.,You\'ll learn unique concepts and techniques of ""scent warfare"" establishing you as the best smelling person in the room, currently taught only in this system!,You\'re going to learn how to improve an existing fragrance, either from recipe, or directly in a commercially bought bottle from the store!']"
BEGINNERS ACRYLIC PAINTING - Paint a Folk Art Rooster,"['Lifestyle,Arts & Crafts,Acrylic Painting']","['A complete step by step guide to creating your own decorative painting in acrylics.,Learn about the basics of colour and how to mix your own.,Explore the different surfaces you can paint on with Acrylics.,How to create your own ideas for painting.,Ways to create new and exciting decorative art and learn along the way.,Gain more knowledge about painting with Acrylics and improve your skills,Be able to produce a personalised piece of artwork.,Consider new techniques and approaches using acrylic paint.']"
How to Judge Beer Like a Pro,"['Lifestyle,Food & Beverage,Beer Brewing']","['You will understand the difference between objective and subjective beer evaluation,You will know the proper sequential steps in beer evaluation,You will learn about helpful beer judging tools,You will Identify opportunities to learn more about beer judging and practice beer judging']"
Introduction to monochrome and color drawing art media,"['Lifestyle,Arts & Crafts,Drawing']","['Learn how to draw in charcoal, pen, colour pencil, ink, markers, oil and soft pastel from scratch,Learn techniques and tricks related to different drawing materials,Create 7 stunning artworks with different materials,Learn important rules of composition, coloristic, drawing and others,Explore major drawing materials from a different angle,Get to know the differences between available products on the market,Understand how to choose art materials and their characteristics,Learn basic historical information about different art materials,Get to know some old and contemporary drawing artists']"
A comprehensive guide to Wine-Making,"['Lifestyle,Food & Beverage,Wine Appreciation and Oenology']","['What is Terroir and understanding the parts of a vine plant?,How is harvesting done?,Step-wise understanding of wine-making from grape crushing to bottling & packaging,Understanding ageing of wine,Significance of blending in a wine,Tasting of wine from tank and barrel to assess the quality,Key vineyard and winery related decisions discussed with the wine-makers']"
Thai Cooking Fruit Carving Course,"['Lifestyle,Food & Beverage,Thai Cooking']","['Mastery of carving fruits & vegetables,Conversion of plain fruits to works of art,Kae Sa Luk--Thai fruit carving art,Familiarity with use of fruit carving knives,Professional plating skills']"
Fermented Dairy 101,"['Lifestyle,Food & Beverage,Fermented Foods']","['How to make kefir (including secondary fermentation),How to make yogurt (including Greek yogurt),How to make buttermilk,How to make creme fraiche,How to make buttermilk ranch dressing and kefir sourdough bread']"
Essential Chicken Recipes,"['Lifestyle,Food & Beverage,Cooking']","['Chicken and Carrots: If you are looking to include carrots in your dish, this is something that you need to try. The carrots and plums in this dish give it an amazing depth of flavor.,Latariya: A recipe including yogurt, various spices, tomato paste and plums giving it a stunning color and one-of-a-kind flavor.,Pan-Fried Chicken BBQ: If you’ve always wanted to learn how to pan-fry chicken BBQ, this is definitely a crucial recipe to have in your recipe book!,Chicken with orange juice: If you want to put a simple, yet unique spin on your regular chicken dish, you definitely ought to give this one a try!,Kelesi: By using just a few different spices and lemon water, we can make a fantastic recipe that’s not to be forgotten.,Chicken with Cranberry Sauce: If you’d like to make an original Thanksgiving dish and combine the protein and cranberry sauce in one, you’ve definitely got to try this!,Verjuice Chicken: This is an exceptional dish which uses verjuice as an ingredient, and I promise you’ll be shocked by its amazing taste.,Buffalo Wings: Let’s round our chicken usage — by combining just the wings with a custom blend of spices, we’ll end up with a super-delicious sweet and spicy flavor!,Bolsa: Time to get fancy, let’s try some new spices and ingredients in this one. The secret ingredient (pepper paste) gives this dish the ultimate taste!,Smoked Chicken: In this recipe, we’ll teach you to use cooking coal in your very own kitchen — and also how to use it to give your dishes an extra kick.,Italian-Style Chicken w/ Veggies: If you want to experience an exceptional Italian recipe, this is something you definitely can’t miss!,Pimenta: A recipe in which you cook the whole chicken — very suitable for parties and large crowds.,Amado: I have to say that the tomato paste used in this dish along makes it inexplicably delicious.,Honeyed Chicken: If you are looking for an amazing chicken recipe with honey, this is definitely something that you need to try!,Cherry chicken: A delicious and tasty chicken recipe topped with a tart cherry sauce!,Espikas: A super delicious recipe which can be prepared quickly and is suitable for dinner parties.,Tondori: A hearty chicken dish with spice.,How you can have perfect well-cooked rice both with and without rice cooker along with Persian style potato, Tadig,Show less']"
"3 Courses, Easy vegetables & herbs plus vegetable planter","['Lifestyle,Home Improvement & Gardening,Gardening']","['You will learn how to grow some easy to grow vegetables you can grow in your own garden.,You will also learn how to grow some easy to grow herbs.,Plus a bonus course on how to make your own stackable vegetable planter.,The 3 courses will get you on your way to becoming a great vegetable gardener.']"
Relax With Chinese Painting - Summer Landscape,"['Lifestyle,Arts & Crafts,Painting']","['Traditional Chinese landscape painting techniques,Outline of trees, mountains, waters, objects, etc.,Apply colors']"
Kintsugi Course4 How to repair large chips,"['Lifestyle,Arts & Crafts,Pottery']","['How to repair large chips(Gold Powder / Keshi-shiage method),Experience traditional Kintsugi work\u3000伝統的な金継ぎの作業を体験できる,Those who Get an opportunity to experience Japanese culture\u3000日本文化に触れる機会が得られる,Learn safe repair of broken or chipped vessels\u3000壊れたり欠けたりした器の安全な修復が学べる']"
Lucid Dreaming & Astral Projection Course - Module II,"['Lifestyle,Esoteric Practices,Lucid Dreaming']","['Dream dynamics, lucid dreaming dynamics, astral projection dynamics, anchoring techniques, travelling techniques, stay in the dream as long as possible, travel to remote locations, travel in space, teleport to other locations, travel in other dimensions']"
Floral Oil Pastel Drawing With Blurred Background,"['Lifestyle,Arts & Crafts,Oil Painting']","['Create a floral oil pastel drawing with blurred background by using blending techniques,Helpful oil pastel techniques']"
Painting Vibrant and Fun Oil Portraits Fast and Easy,"['Lifestyle,Arts & Crafts,Oil Painting']","['Painting,Oil Portrait Painting,Value and Colour,Portrait Painting,Fine Art,Oil Painting Techniques,Oil Painting Supplies']"
Oil and Acrylic Painting Projects,"['Lifestyle,Arts & Crafts,Oil Painting']","['M3 Method of Painting that simplifies painting process and gives an easy to follow sequence of steps,Oil Painting Techniques,Acrylic Painting Techniques,Landscape Painting']"
Tunisian recipe : How to cook Lablebi,"['Lifestyle,Food & Beverage,Cooking']",['Learn how to cook Lablebi']
Animal Communication,"['Lifestyle,Esoteric Practices,Animal Communication (human-animal)']","['Students will learn to communicate with animals using their psychic ability.,Students will learn how to conduct a reading and deal with behaviour problems .,Students will learn to deal with the obstacles surrounding speaking to elderly and deceased pets.,Students will learn and implement the ethical importance of reading for animal companions.']"
