Course Title,Labels,Details
The Complete Price Action Course - Advanced Forex Trading,"['Finance & Accounting,Investing & Trading,Forex Trading']","['Analyze, understand, predict price movements and trade intuitively.,Realize that that price is the only leading indicator out there and it’s the only thing that we need to look at.,Become a better trader and start becoming profitable with the right money management.']"
Technical Analysis Fundamentals: Reading Stock Charts,"['Finance & Accounting,Investing & Trading,Technical Analysis (finance)']","['You will get a better understanding of the stock markets and why markets move,You will learn about the different types of charts available to view stocks and how to intepret them,You will be able to tell if a stock is trending and identify levels of support and resistance,You will learn to use technical indicators on the charts to analyze the charts,You will also learn about the other components that are important to an effective strategy, like managing emotions and risk,You will also be introduced into advanced concepts of Technical Analysis where you can read up on your own if interested']"
Quantitative Financial Modeling in Microsoft Excel,"['Finance & Accounting,Financial Modeling & Analysis,Financial Modeling']","['Build a Black-Scholes-Merton option pricing model in MS Excel,Build a Binomial option pricing model in MS Excel,Estimate the implied volatility of options using Goal Seek,Using the Solver function to optimize a portfolio of stocks,Build a spreadsheet to run a Monte Carlo Simulation for wealth planning,Build a spreadsheet to compute Value at Risk and Conditional VaR (Historical, Gaussian, Cornish Fisher),How to optimize the liquidation of a trading position based on VaR and Trading Liquidity']"
Mastering QuickBooks Online Bookkeeping & Accounting,"['Finance & Accounting,Accounting & Bookkeeping,Bookkeeping']","['Pulling QuickBooks Online reports like Balance Sheet and Profit & Loss,Generating Accounts Receivable Aging report, Accounts Payable Aging report, and other useful reports,Using Cash Flow Planner to track your money coming in and money going out,Using Projects to track your income and costs for projects, jobs, or customers,And much more!']"
Canadian Securities Course CSC® PART 1 Exam Preparation,"['Finance & Accounting,Finance Cert & Exam Prep,Canadian Securities Course (CSC)']","['Preparation for the Canadian Securities Course (CSC®) Exam,Investments / Financial Planning, Financial Statements,Stock - common and preferred, & Bonds fixed income products,Derivatives,Equity Securities: Common and Preferred Shares,Overview of Economics,The Canadian Regulatory Environment']"
'Procure to Pay' Overview,"['Finance & Accounting,Accounting & Bookkeeping,Procurement']","['Identify the components of the Procure to Pay work stream.,Identify the benefits of creating a Purchase Order (PO).,Explore the accounting transaction booked when a Goods Receipt is posted to a Purchase Order.,Recognize the pros and cons and differences between PO and Non PO invoices.,Explore the use of Purchasing Cards, printing a check, wire transfers and Automatic Clearing House payments.']"
Technical Analysis: Fibonacci Trading Masterclass (2023),"['Finance & Accounting,Investing & Trading,Fibonacci Trading']","['Master All Proven Expert-Level Fibonacci Trading Strategies & Hacks for Day Trading & Swing Trading. With Real World Examples Included!,Dedicated Support from the Course Instructors and the Learning Community. 100% Questions Answered Within 24 Hours!,How to Master The Fibonacci Trading Tools in The Shortest Time Possible,Understanding Fibonacci Retracements and Levels,Proven Strategies For Trading Fibonacci Retracements,Proven Strategies For Trading Fibonacci Extensions,Advanced Risk Management Strategies,How to Master Profitable Technical Indicators For Fibonacci Trading,How to Trade Fibonacci With Support and Resistance Levels,How to Trade Fibonacci With Exponential Moving Averages (EMAs),How to Trade Fibonacci With Moving Average Convergence Divergence (MACD),How to Trade Fibonacci With Parabolic SAR,How to Trade Fibonacci With Relative Strength Index (RSI),How to Master Profitable Chart Patterns For Fibonacci Trading,How to Trade Fibonacci With Double Tops and Bottoms,How to Trade Fibonacci With Rounding Tops and Bottoms,How to Trade Fibonacci With Broadening Tops and Bottoms,How to Trade Fibonacci With Bump & Run Reversal Tops and Bottoms,How to Trade Fibonacci With Diamond Tops and Bottoms,How to Trade Fibonacci With Head and Shoulders,How to Trade Fibonacci With Wedges and Triangles,How to Trade Fibonacci With Flags and Pennants,How to Trade Fibonacci With Rectangle Tops and Bottoms,How to Trade Fibonacci With Cup and Handle,How to Trade Fibonacci With Dead Cat Bounces,How to Master Profitable Candlestick Patterns For Fibonacci Trading,How to Read and Analyze Japanese Candlesticks,How to Trade Fibonacci With Doji Candlesticks,How to Trade Fibonacci With Bullish and Bearish Marubozu Candlesticks,How to Trade Fibonacci With Bullish and Bearish Belt Hold Candlesticks,How to Trade Fibonacci With Hammer and Hanging Man Candlesticks,How to Trade Fibonacci With Inverted Hammer and Shooting Star Candlesticks,How to Trade Fibonacci With Tweezer Top and Bottom Candlesticks,How to Trade Fibonacci With Bullish and Bearish Engulfing Candlesticks,How to Trade Fibonacci With Bullish and Bearish Harami Candlesticks,How to Trade Fibonacci With Dark Cloud Cover and Piercing Candlesticks,How to Trade Fibonacci With Three White Soldiers and Three Black Crows Candlesticks,How to Trade Fibonacci With Morning Star and Evening Star Candlesticks,And a lot more...,Show less']"
Getting Started with Cryptohopper,"['IT & Software,Other IT & Software,Cryptocurrency']",['You will have a working knowledge of how to use CryptoHopper and start trading in Crypto Currency with an automated bot.']
Deep Learning for algorithmic trading using Python,"['Finance & Accounting,Investing & Trading,Algorithmic Trading']","['Create an algorithmic trading strategy based on deep learning algorithms,Put any algorithm in live trading using MetaTrader 5 and Python,Manage financial data using Numpy, Pandas and Matplotlib,Data cleaning using Pandas,Python programming,Deep learning implementation using TensorFlow 2.0,Understand and implement the Deep Neural Networks (DNN),Understand and implement the Recurrent Neural Networks (RNN),Import stock price from Yahoo Finance and from your broker']"
The Fundamentals of Risk-Based Auditing,"['Finance & Accounting,Accounting & Bookkeeping,Risk Management']","['Explore Risk over the past decade.,Recognize the benefits of Risk Based Auditing.,Explore Risk Based Auditing (RBA) and recognize the purpose of Internal Auditing (IA).,Recognize the Risk Based (RB) Imperative.']"
The Complete Scalping S&P500 Course on Real Trading Account,"['Finance & Accounting,Investing & Trading,Scalp Trading']","['How to trade S&P500 effectively,A simple scalping strategy to double a trading account,How to deal with emotions in live trading,Identify Risk Management issues related to market positions,Become familiar with practical trading techniques (Scalping),Scalping S&P500 specifications']"
Learn Stock Trading - Become A Successful Stock Trader,"['Finance & Accounting,Investing & Trading,Stock Trading']","['How To Trade Stocks,How To Read Price Action on Any Chart,Basics of Stock Trading,How The Stock Market Works,How To Make Money Trading Stocks,Stock Market Trading Hours,How Market Cap Affects Stock Behavior,Technical Analysis Using Price Action,Using Stock Trading Indicators,Using Stock Scanners,Risk & Money Management,Mindset & Trading Psychology,Show less']"
"Stock Day Trading, Swing Trading & Investing 3-Course Bundle","['Finance & Accounting,Investing & Trading,Stock Trading']","['The differences and pros & cons of day trading, swing trading, & investing,How to get started trading & investing in stocks with no prior experience,How to do both technical & fundamental analysis for successful trading & investing,How to manage the risk in any market condition to protect your capital,Learn step-by-step the strategies used by professional traders & investors,+ MORE!']"
